Item_ID,Item_Category,Item_MRP,Item_Visibility,Item_Fat_Content,Outlet_ID,Outlet_Type,Outlet_Size,Outlet_Location_Type,Outlet_Establishment_Year,Festival_Flag,Discount_Percentage,Units_Sold
ITM_04684,Drinks,242.3,0.17,Non Edible,OUT_083,Supermarket Type3,Medium,Tier 1,1992,0,30,102
ITM_04685,Electronics,95.65,0.06,Regular,OUT_084,Supermarket Type3,Large,Tier 3,1988,0,0,34
ITM_04686,Food,303.35,0.09,Non Edible,OUT_085,Supermarket Type3,Small,Tier 3,2000,0,49,168
ITM_04687,Clothing,376.64,0.1,Regular,OUT_086,Grocery Store,Large,Tier 2,2000,1,31,130
ITM_04688,Personal Care,460.1,0.07,Regular,OUT_087,Supermarket Type3,Large,Tier 2,2006,0,15,78
ITM_04689,Food,428.39,0.24,Low Fat,OUT_088,Grocery Store,Medium,Tier 1,1995,0,5,69
ITM_04690,Food,264.81,0.11,Low Fat,OUT_089,Supermarket Type3,Small,Tier 1,1995,0,1,86
ITM_04691,Clothing,365.13,0.11,Regular,OUT_090,Supermarket Type3,Medium,Tier 1,1989,0,41,154
ITM_04692,Personal Care,404.38,0.14,Non Edible,OUT_091,Supermarket Type3,Large,Tier 1,2022,0,1,86
ITM_04693,Food,256.87,0.27,Regular,OUT_092,Supermarket Type3,Large,Tier 2,1996,0,2,48
ITM_04694,Food,75.41,0.21,Non Edible,OUT_093,Grocery Store,Large,Tier 3,2009,0,18,71
ITM_04695,Personal Care,230.21,0.03,Regular,OUT_094,Supermarket Type1,Small,Tier 2,1997,0,3,21
ITM_04696,Household,424.39,0.02,Low Fat,OUT_095,Supermarket Type2,Small,Tier 1,2010,0,40,146
ITM_04697,Food,306.39,0.17,Low Fat,OUT_096,Grocery Store,Small,Tier 2,1995,0,42,109
ITM_04698,Drinks,367.74,0.27,Non Edible,OUT_097,Grocery Store,Large,Tier 1,2007,1,17,124
ITM_04699,Personal Care,108.93,0.1,Regular,OUT_098,Grocery Store,Large,Tier 2,1997,0,17,87
ITM_04700,Food,482.88,0.08,Non Edible,OUT_099,Supermarket Type1,Small,Tier 3,2017,1,46,209
ITM_04701,Clothing,213.96,0.23,Low Fat,OUT_000,Supermarket Type2,Large,Tier 1,2012,0,45,123
ITM_04702,Electronics,333.75,0.18,Regular,OUT_001,Supermarket Type1,Large,Tier 2,1988,0,44,108
ITM_04703,Drinks,29.06,0.17,Low Fat,OUT_002,Supermarket Type2,Large,Tier 1,2012,0,45,166
ITM_04704,Electronics,81.11,0.05,Low Fat,OUT_003,Supermarket Type2,Small,Tier 3,2018,0,20,84
ITM_04705,Electronics,395.38,0.06,Regular,OUT_004,Supermarket Type2,Medium,Tier 1,1994,0,20,124
ITM_04706,Food,484.63,0.09,Non Edible,OUT_005,Supermarket Type1,Medium,Tier 3,1992,0,38,121
ITM_04707,Drinks,173.63,0.07,Regular,OUT_006,Supermarket Type2,Medium,Tier 2,1993,0,29,124
ITM_04708,Drinks,37.85,0.29,Low Fat,OUT_007,Supermarket Type3,Small,Tier 3,2002,0,40,126
ITM_04709,Household,193.22,0.02,Low Fat,OUT_008,Grocery Store,Large,Tier 1,1986,0,16,124
ITM_04710,Electronics,28.38,0.19,Low Fat,OUT_009,Supermarket Type2,Medium,Tier 2,2002,0,4,65
ITM_04711,Drinks,112.34,0.16,Low Fat,OUT_010,Grocery Store,Medium,Tier 1,1986,0,4,63
ITM_04712,Household,381.19,0.1,Non Edible,OUT_011,Supermarket Type1,Small,Tier 1,2006,0,8,100
ITM_04713,Personal Care,469.8,0.27,Regular,OUT_012,Supermarket Type1,Large,Tier 2,2000,1,10,108
ITM_04714,Household,61.98,0.2,Regular,OUT_013,Supermarket Type3,Large,Tier 3,2021,1,37,150
ITM_04715,Clothing,287.79,0.3,Non Edible,OUT_014,Supermarket Type2,Small,Tier 3,2016,0,47,126
ITM_04716,Food,141.86,0.06,Non Edible,OUT_015,Grocery Store,Medium,Tier 2,1994,1,39,160
ITM_04717,Personal Care,86.75,0.04,Low Fat,OUT_016,Grocery Store,Large,Tier 2,2018,0,13,61
ITM_04718,Personal Care,125.11,0.05,Regular,OUT_017,Grocery Store,Large,Tier 1,2000,1,37,171
ITM_04719,Clothing,297.33,0.09,Regular,OUT_018,Supermarket Type1,Medium,Tier 1,2018,0,5,118
ITM_04720,Household,51.26,0.13,Regular,OUT_019,Supermarket Type2,Small,Tier 2,2021,0,13,87
ITM_04721,Food,228.42,0.26,Non Edible,OUT_020,Supermarket Type3,Medium,Tier 2,2018,0,7,53
ITM_04722,Household,84.91,0.09,Low Fat,OUT_021,Supermarket Type3,Large,Tier 1,1997,0,29,112
ITM_04723,Drinks,150.88,0.28,Low Fat,OUT_022,Supermarket Type1,Small,Tier 1,2021,0,0,76
ITM_04724,Household,111.56,0.14,Regular,OUT_023,Supermarket Type2,Medium,Tier 3,1996,0,24,86
ITM_04725,Personal Care,443.83,0.2,Low Fat,OUT_024,Supermarket Type3,Medium,Tier 2,1999,0,12,63
ITM_04726,Food,359.85,0.09,Non Edible,OUT_025,Supermarket Type3,Small,Tier 1,2014,0,26,162
ITM_04727,Household,436.86,0.06,Non Edible,OUT_026,Supermarket Type1,Large,Tier 3,2015,1,24,164
ITM_04728,Food,204.06,0.26,Regular,OUT_027,Grocery Store,Small,Tier 1,2013,0,3,40
ITM_04729,Food,170.44,0.04,Low Fat,OUT_028,Supermarket Type3,Small,Tier 2,2018,1,46,185
ITM_04730,Drinks,202.68,0.23,Non Edible,OUT_029,Supermarket Type1,Large,Tier 3,2016,0,30,103
ITM_04731,Drinks,28.9,0.18,Non Edible,OUT_030,Supermarket Type3,Medium,Tier 1,2007,0,48,174
ITM_04732,Personal Care,367.86,0.26,Non Edible,OUT_031,Supermarket Type3,Small,Tier 2,1994,0,17,65
ITM_04733,Clothing,187.89,0.22,Non Edible,OUT_032,Supermarket Type1,Small,Tier 2,1992,0,16,73
ITM_04734,Food,170.4,0.09,Low Fat,OUT_033,Supermarket Type1,Medium,Tier 2,2005,1,10,89
ITM_04735,Clothing,307.11,0.18,Non Edible,OUT_034,Supermarket Type2,Large,Tier 2,1995,1,11,120
ITM_04736,Personal Care,229.4,0.01,Non Edible,OUT_035,Supermarket Type3,Medium,Tier 3,1996,0,2,68
ITM_04737,Food,490.8,0.15,Low Fat,OUT_036,Grocery Store,Medium,Tier 1,2023,0,14,126
ITM_04738,Food,191.0,0.03,Regular,OUT_037,Grocery Store,Small,Tier 1,2003,1,5,117
ITM_04739,Electronics,314.67,0.13,Regular,OUT_038,Supermarket Type2,Small,Tier 2,2018,0,4,56
ITM_04740,Clothing,169.59,0.04,Non Edible,OUT_039,Supermarket Type2,Large,Tier 1,2022,0,30,169
ITM_04741,Household,495.49,0.29,Regular,OUT_040,Supermarket Type1,Small,Tier 2,2018,0,7,42
ITM_04742,Drinks,233.65,0.16,Low Fat,OUT_041,Grocery Store,Medium,Tier 1,2010,0,9,76
ITM_04743,Household,324.38,0.27,Non Edible,OUT_042,Supermarket Type3,Medium,Tier 1,2000,0,2,77
ITM_04744,Clothing,80.83,0.02,Low Fat,OUT_043,Supermarket Type1,Large,Tier 1,2003,0,11,118
ITM_04745,Drinks,371.85,0.19,Regular,OUT_044,Supermarket Type3,Small,Tier 3,2013,0,27,86
ITM_04746,Household,149.22,0.1,Regular,OUT_045,Grocery Store,Small,Tier 2,2022,0,11,96
ITM_04747,Electronics,235.33,0.14,Non Edible,OUT_046,Supermarket Type1,Large,Tier 3,2020,0,41,112
ITM_04748,Drinks,443.9,0.26,Regular,OUT_047,Supermarket Type3,Large,Tier 1,2005,0,29,137
ITM_04749,Food,485.87,0.29,Non Edible,OUT_048,Supermarket Type2,Small,Tier 3,1994,0,18,64
ITM_04750,Household,223.79,0.08,Non Edible,OUT_049,Supermarket Type3,Large,Tier 3,2007,1,20,119
ITM_04751,Drinks,420.71,0.28,Low Fat,OUT_050,Supermarket Type3,Medium,Tier 3,1991,0,16,83
ITM_04752,Electronics,45.61,0.21,Regular,OUT_051,Supermarket Type1,Large,Tier 1,2022,0,13,94
ITM_04753,Drinks,426.84,0.29,Regular,OUT_052,Grocery Store,Medium,Tier 3,1989,0,38,91
ITM_04754,Drinks,322.16,0.17,Non Edible,OUT_053,Supermarket Type3,Medium,Tier 1,2003,0,50,161
ITM_04755,Electronics,254.58,0.29,Non Edible,OUT_054,Supermarket Type3,Medium,Tier 2,2017,0,10,69
ITM_04756,Household,447.18,0.27,Non Edible,OUT_055,Supermarket Type3,Small,Tier 1,2008,0,28,131
ITM_04757,Personal Care,425.76,0.05,Non Edible,OUT_056,Supermarket Type3,Medium,Tier 1,2007,1,49,226
ITM_04758,Household,162.53,0.1,Low Fat,OUT_057,Supermarket Type2,Large,Tier 1,2006,0,6,78
ITM_04759,Clothing,399.91,0.08,Regular,OUT_058,Grocery Store,Medium,Tier 2,2020,0,48,126
ITM_04760,Electronics,67.76,0.18,Low Fat,OUT_059,Grocery Store,Small,Tier 2,2005,0,0,30
ITM_04761,Household,414.93,0.24,Regular,OUT_060,Supermarket Type1,Small,Tier 1,2002,0,40,139
ITM_04762,Drinks,344.22,0.23,Low Fat,OUT_061,Supermarket Type3,Small,Tier 1,2022,0,6,82
ITM_04763,Electronics,62.18,0.22,Non Edible,OUT_062,Supermarket Type1,Small,Tier 2,2011,0,13,49
ITM_04764,Food,347.88,0.12,Low Fat,OUT_063,Supermarket Type2,Large,Tier 2,2021,0,15,91
ITM_04765,Household,298.65,0.05,Low Fat,OUT_064,Supermarket Type2,Small,Tier 1,2009,1,34,193
ITM_04766,Electronics,305.38,0.07,Non Edible,OUT_065,Supermarket Type3,Large,Tier 2,2023,0,15,64
ITM_04767,Household,159.61,0.23,Non Edible,OUT_066,Supermarket Type1,Small,Tier 1,2014,0,20,107
ITM_04768,Electronics,147.92,0.05,Regular,OUT_067,Supermarket Type1,Small,Tier 1,1998,1,12,128
ITM_04769,Drinks,386.02,0.07,Regular,OUT_068,Grocery Store,Large,Tier 1,2018,0,17,108
ITM_04770,Food,143.27,0.13,Low Fat,OUT_069,Supermarket Type1,Medium,Tier 2,2016,0,28,88
ITM_04771,Food,234.21,0.03,Low Fat,OUT_070,Supermarket Type2,Large,Tier 2,2015,0,20,120
ITM_04772,Clothing,353.5,0.07,Low Fat,OUT_071,Supermarket Type2,Medium,Tier 2,1986,0,8,39
ITM_04773,Electronics,58.22,0.05,Non Edible,OUT_072,Supermarket Type3,Large,Tier 1,2023,0,30,118
ITM_04774,Household,305.38,0.29,Regular,OUT_073,Supermarket Type1,Medium,Tier 1,2019,0,36,136
ITM_04775,Food,302.9,0.07,Low Fat,OUT_074,Supermarket Type1,Small,Tier 3,2007,0,44,136
ITM_04776,Food,348.43,0.26,Regular,OUT_075,Supermarket Type2,Medium,Tier 1,1990,0,16,103
ITM_04777,Personal Care,197.57,0.04,Regular,OUT_076,Supermarket Type3,Medium,Tier 1,2005,0,30,152
ITM_04778,Personal Care,235.51,0.26,Non Edible,OUT_077,Grocery Store,Small,Tier 3,2010,0,23,92
ITM_04779,Food,178.39,0.18,Non Edible,OUT_078,Grocery Store,Small,Tier 1,2014,0,46,150
ITM_04780,Electronics,407.92,0.26,Low Fat,OUT_079,Supermarket Type3,Medium,Tier 1,2014,0,46,177
ITM_04781,Clothing,82.69,0.26,Low Fat,OUT_080,Supermarket Type3,Medium,Tier 2,1992,0,5,59
ITM_04782,Food,482.22,0.18,Low Fat,OUT_081,Grocery Store,Large,Tier 3,2023,1,31,165
ITM_04783,Drinks,324.72,0.28,Low Fat,OUT_082,Supermarket Type2,Small,Tier 2,2017,1,30,139
ITM_04784,Household,445.72,0.18,Low Fat,OUT_083,Supermarket Type1,Small,Tier 3,1994,0,17,93
ITM_04785,Clothing,224.59,0.22,Regular,OUT_084,Grocery Store,Small,Tier 1,2002,1,47,164
ITM_04786,Drinks,179.49,0.13,Regular,OUT_085,Supermarket Type3,Large,Tier 3,2020,0,8,53
ITM_04787,Clothing,452.35,0.28,Non Edible,OUT_086,Supermarket Type3,Large,Tier 2,1995,0,2,29
ITM_04788,Drinks,67.46,0.25,Non Edible,OUT_087,Supermarket Type1,Medium,Tier 1,1992,0,36,152
ITM_04789,Household,76.21,0.06,Regular,OUT_088,Supermarket Type3,Large,Tier 2,1985,0,6,48
ITM_04790,Household,163.69,0.18,Non Edible,OUT_089,Supermarket Type2,Large,Tier 3,1992,0,25,107
ITM_04791,Personal Care,480.69,0.27,Non Edible,OUT_090,Supermarket Type3,Large,Tier 3,1989,0,12,75
ITM_04792,Electronics,323.87,0.24,Low Fat,OUT_091,Supermarket Type1,Small,Tier 3,1985,0,33,97
ITM_04793,Drinks,286.01,0.29,Non Edible,OUT_092,Grocery Store,Medium,Tier 2,1987,0,42,125
ITM_04794,Personal Care,358.57,0.08,Non Edible,OUT_093,Supermarket Type2,Large,Tier 1,2011,1,28,169
ITM_04795,Drinks,220.39,0.12,Non Edible,OUT_094,Supermarket Type3,Large,Tier 1,2007,0,32,140
ITM_04796,Personal Care,383.88,0.16,Regular,OUT_095,Supermarket Type1,Large,Tier 2,2023,1,4,102
ITM_04797,Household,208.75,0.08,Regular,OUT_096,Grocery Store,Small,Tier 2,1995,1,35,151
ITM_04798,Clothing,416.65,0.12,Low Fat,OUT_097,Grocery Store,Medium,Tier 2,1995,0,14,48
ITM_04799,Personal Care,148.3,0.17,Non Edible,OUT_098,Supermarket Type1,Medium,Tier 1,2020,0,9,100
ITM_04800,Drinks,153.22,0.07,Regular,OUT_099,Grocery Store,Large,Tier 3,2022,1,3,109
ITM_04801,Drinks,270.74,0.08,Low Fat,OUT_000,Grocery Store,Medium,Tier 2,2015,1,38,137
ITM_04802,Electronics,226.77,0.05,Non Edible,OUT_001,Grocery Store,Small,Tier 2,2008,1,36,159
ITM_04803,Household,331.1,0.22,Low Fat,OUT_002,Grocery Store,Large,Tier 3,2003,1,46,159
ITM_04804,Drinks,194.86,0.11,Low Fat,OUT_003,Supermarket Type1,Medium,Tier 1,2016,0,36,164
ITM_04805,Food,130.66,0.07,Non Edible,OUT_004,Supermarket Type1,Large,Tier 2,2022,0,44,152
ITM_04806,Clothing,245.51,0.16,Regular,OUT_005,Supermarket Type3,Small,Tier 2,2001,0,37,105
ITM_04807,Personal Care,289.26,0.03,Non Edible,OUT_006,Supermarket Type3,Large,Tier 2,2019,0,31,91
ITM_04808,Electronics,88.45,0.28,Non Edible,OUT_007,Supermarket Type2,Small,Tier 3,1996,0,23,88
ITM_04809,Clothing,287.22,0.1,Non Edible,OUT_008,Grocery Store,Large,Tier 3,1999,0,19,67
ITM_04810,Household,173.24,0.27,Regular,OUT_009,Grocery Store,Large,Tier 3,2023,0,47,146
ITM_04811,Electronics,208.38,0.15,Non Edible,OUT_010,Supermarket Type2,Medium,Tier 3,1997,0,40,122
ITM_04812,Personal Care,154.07,0.26,Regular,OUT_011,Supermarket Type1,Medium,Tier 1,2014,1,37,207
ITM_04813,Personal Care,467.08,0.08,Low Fat,OUT_012,Supermarket Type1,Small,Tier 3,2003,0,39,149
ITM_04814,Food,348.0,0.06,Regular,OUT_013,Supermarket Type2,Small,Tier 2,1993,0,3,76
ITM_04815,Household,145.98,0.26,Low Fat,OUT_014,Supermarket Type3,Small,Tier 2,2012,0,40,125
ITM_04816,Electronics,329.62,0.07,Low Fat,OUT_015,Supermarket Type3,Medium,Tier 2,2009,0,10,53
ITM_04817,Electronics,427.31,0.23,Non Edible,OUT_016,Grocery Store,Large,Tier 2,1988,0,10,38
ITM_04818,Drinks,212.78,0.11,Regular,OUT_017,Supermarket Type3,Small,Tier 1,2021,1,15,154
ITM_04819,Food,418.38,0.23,Low Fat,OUT_018,Supermarket Type1,Large,Tier 1,1991,0,40,160
ITM_04820,Food,94.12,0.27,Low Fat,OUT_019,Supermarket Type2,Large,Tier 1,1988,0,0,73
ITM_04821,Electronics,414.94,0.29,Regular,OUT_020,Supermarket Type2,Medium,Tier 1,2007,1,32,152
ITM_04822,Electronics,279.34,0.11,Regular,OUT_021,Supermarket Type2,Medium,Tier 1,1990,0,6,75
ITM_04823,Clothing,127.03,0.12,Low Fat,OUT_022,Supermarket Type3,Large,Tier 1,1993,0,2,80
ITM_04824,Clothing,215.43,0.29,Low Fat,OUT_023,Supermarket Type2,Small,Tier 3,1993,0,6,41
ITM_04825,Clothing,494.24,0.26,Regular,OUT_024,Supermarket Type2,Medium,Tier 1,2005,0,0,57
ITM_04826,Food,396.11,0.02,Regular,OUT_025,Supermarket Type3,Large,Tier 1,1987,1,32,168
ITM_04827,Drinks,296.04,0.18,Low Fat,OUT_026,Supermarket Type1,Medium,Tier 2,1997,1,6,92
ITM_04828,Personal Care,75.28,0.06,Non Edible,OUT_027,Grocery Store,Large,Tier 2,2022,0,3,50
ITM_04829,Clothing,220.55,0.3,Regular,OUT_028,Supermarket Type1,Medium,Tier 1,2002,0,17,89
ITM_04830,Drinks,146.26,0.05,Low Fat,OUT_029,Supermarket Type3,Small,Tier 3,2015,0,36,120
ITM_04831,Household,54.08,0.17,Low Fat,OUT_030,Supermarket Type2,Small,Tier 3,2013,0,13,72
ITM_04832,Clothing,280.26,0.2,Non Edible,OUT_031,Grocery Store,Medium,Tier 3,1986,0,14,75
ITM_04833,Personal Care,446.81,0.28,Regular,OUT_032,Supermarket Type1,Medium,Tier 3,2015,0,24,72
ITM_04834,Household,344.29,0.26,Low Fat,OUT_033,Grocery Store,Medium,Tier 1,2022,0,17,98
ITM_04835,Household,139.85,0.08,Non Edible,OUT_034,Supermarket Type1,Small,Tier 3,1991,0,3,53
ITM_04836,Personal Care,295.32,0.18,Regular,OUT_035,Supermarket Type1,Medium,Tier 1,1994,0,1,76
ITM_04837,Clothing,472.75,0.29,Non Edible,OUT_036,Supermarket Type3,Small,Tier 1,1997,0,42,132
ITM_04838,Food,367.0,0.22,Low Fat,OUT_037,Supermarket Type1,Medium,Tier 1,1985,0,25,116
ITM_04839,Personal Care,350.95,0.21,Non Edible,OUT_038,Supermarket Type2,Medium,Tier 1,2021,0,19,118
ITM_04840,Personal Care,484.72,0.23,Low Fat,OUT_039,Supermarket Type3,Large,Tier 1,2009,0,14,89
ITM_04841,Personal Care,403.46,0.1,Low Fat,OUT_040,Grocery Store,Small,Tier 2,2014,0,5,61
ITM_04842,Household,85.58,0.22,Non Edible,OUT_041,Supermarket Type3,Medium,Tier 1,1986,0,36,143
ITM_04843,Drinks,186.86,0.08,Non Edible,OUT_042,Supermarket Type1,Small,Tier 1,2020,0,42,153
ITM_04844,Food,483.27,0.13,Low Fat,OUT_043,Grocery Store,Large,Tier 1,2008,1,41,215
ITM_04845,Clothing,255.06,0.27,Non Edible,OUT_044,Supermarket Type2,Small,Tier 2,1996,0,12,58
ITM_04846,Clothing,73.59,0.02,Regular,OUT_045,Supermarket Type3,Small,Tier 2,1989,0,15,76
ITM_04847,Drinks,240.13,0.13,Regular,OUT_046,Supermarket Type1,Small,Tier 1,1999,0,41,149
ITM_04848,Personal Care,354.56,0.09,Non Edible,OUT_047,Grocery Store,Small,Tier 3,1991,1,37,182
ITM_04849,Food,498.82,0.07,Non Edible,OUT_048,Supermarket Type2,Small,Tier 1,1986,0,1,100
ITM_04850,Clothing,175.47,0.25,Regular,OUT_049,Supermarket Type2,Small,Tier 3,1987,1,0,97
ITM_04851,Electronics,266.76,0.21,Low Fat,OUT_050,Supermarket Type3,Small,Tier 3,1988,0,4,62
ITM_04852,Clothing,442.25,0.04,Low Fat,OUT_051,Grocery Store,Medium,Tier 1,2000,1,29,163
ITM_04853,Personal Care,190.53,0.15,Regular,OUT_052,Supermarket Type1,Medium,Tier 3,2011,0,30,97
ITM_04854,Electronics,72.45,0.15,Low Fat,OUT_053,Grocery Store,Small,Tier 2,2006,0,42,116
ITM_04855,Drinks,475.49,0.05,Non Edible,OUT_054,Supermarket Type2,Small,Tier 1,1987,1,31,195
ITM_04856,Food,254.45,0.24,Non Edible,OUT_055,Grocery Store,Medium,Tier 2,2001,1,2,119
ITM_04857,Drinks,261.34,0.12,Regular,OUT_056,Supermarket Type3,Large,Tier 2,2006,0,2,59
ITM_04858,Drinks,318.18,0.23,Regular,OUT_057,Grocery Store,Medium,Tier 1,1991,1,41,217
ITM_04859,Food,21.7,0.07,Regular,OUT_058,Grocery Store,Large,Tier 1,2014,0,4,92
ITM_04860,Food,466.94,0.1,Regular,OUT_059,Supermarket Type3,Small,Tier 1,1992,1,34,188
ITM_04861,Clothing,193.5,0.04,Low Fat,OUT_060,Grocery Store,Small,Tier 2,2003,0,21,81
ITM_04862,Clothing,210.53,0.05,Low Fat,OUT_061,Supermarket Type3,Medium,Tier 1,1991,0,31,149
ITM_04863,Food,103.57,0.27,Low Fat,OUT_062,Supermarket Type3,Medium,Tier 2,1985,0,22,96
ITM_04864,Electronics,201.51,0.04,Non Edible,OUT_063,Supermarket Type3,Medium,Tier 3,2000,1,37,178
ITM_04865,Household,405.89,0.04,Non Edible,OUT_064,Supermarket Type2,Small,Tier 1,2015,0,41,161
ITM_04866,Clothing,404.0,0.28,Regular,OUT_065,Grocery Store,Medium,Tier 2,2023,1,7,95
ITM_04867,Household,469.18,0.2,Regular,OUT_066,Supermarket Type3,Medium,Tier 1,2011,0,3,77
ITM_04868,Electronics,213.55,0.04,Low Fat,OUT_067,Supermarket Type1,Large,Tier 2,1994,0,5,49
ITM_04869,Food,360.19,0.29,Low Fat,OUT_068,Supermarket Type1,Small,Tier 2,2018,0,26,103
ITM_04870,Electronics,263.47,0.05,Low Fat,OUT_069,Supermarket Type2,Small,Tier 3,1998,0,44,107
ITM_04871,Clothing,405.93,0.23,Regular,OUT_070,Supermarket Type3,Small,Tier 1,1986,0,18,81
ITM_04872,Drinks,362.02,0.02,Low Fat,OUT_071,Supermarket Type3,Medium,Tier 2,2023,0,41,122
ITM_04873,Food,196.59,0.19,Regular,OUT_072,Supermarket Type2,Small,Tier 1,2006,0,43,139
ITM_04874,Personal Care,181.6,0.17,Regular,OUT_073,Grocery Store,Medium,Tier 2,2010,0,43,145
ITM_04875,Household,141.17,0.07,Non Edible,OUT_074,Supermarket Type3,Large,Tier 3,1989,0,28,96
ITM_04876,Electronics,296.73,0.2,Non Edible,OUT_075,Supermarket Type3,Small,Tier 2,2022,1,37,169
ITM_04877,Food,482.64,0.19,Regular,OUT_076,Supermarket Type1,Large,Tier 2,2000,1,43,187
ITM_04878,Electronics,116.03,0.24,Low Fat,OUT_077,Supermarket Type3,Large,Tier 1,1996,1,5,121
ITM_04879,Food,65.72,0.26,Regular,OUT_078,Supermarket Type2,Small,Tier 3,2001,0,2,48
ITM_04880,Clothing,77.31,0.16,Regular,OUT_079,Supermarket Type1,Small,Tier 2,2009,1,31,164
ITM_04881,Clothing,395.89,0.15,Regular,OUT_080,Supermarket Type2,Medium,Tier 1,2008,0,47,182
ITM_04882,Clothing,188.05,0.19,Regular,OUT_081,Supermarket Type2,Large,Tier 2,1995,0,15,41
ITM_04883,Electronics,127.7,0.22,Non Edible,OUT_082,Supermarket Type3,Large,Tier 1,2002,0,32,129
ITM_04884,Personal Care,189.37,0.11,Non Edible,OUT_083,Grocery Store,Medium,Tier 3,2020,0,1,55
ITM_04885,Clothing,329.76,0.16,Regular,OUT_084,Supermarket Type3,Small,Tier 3,1987,0,42,130
ITM_04886,Food,282.46,0.18,Non Edible,OUT_085,Grocery Store,Large,Tier 1,2003,0,25,107
ITM_04887,Clothing,376.92,0.3,Non Edible,OUT_086,Supermarket Type1,Medium,Tier 3,1990,1,34,120
ITM_04888,Drinks,182.76,0.18,Low Fat,OUT_087,Supermarket Type2,Large,Tier 1,2007,1,27,175
ITM_04889,Clothing,236.97,0.08,Non Edible,OUT_088,Supermarket Type2,Large,Tier 1,1991,0,42,148
ITM_04890,Electronics,68.94,0.18,Non Edible,OUT_089,Supermarket Type3,Medium,Tier 3,1993,0,48,136
ITM_04891,Personal Care,55.07,0.25,Regular,OUT_090,Grocery Store,Large,Tier 3,1986,0,10,62
ITM_04892,Drinks,241.88,0.26,Non Edible,OUT_091,Supermarket Type2,Medium,Tier 1,1995,1,45,197
ITM_04893,Electronics,164.77,0.24,Non Edible,OUT_092,Supermarket Type2,Medium,Tier 1,1987,1,23,142
ITM_04894,Electronics,314.14,0.27,Non Edible,OUT_093,Grocery Store,Large,Tier 3,2014,0,15,67
ITM_04895,Electronics,40.64,0.11,Regular,OUT_094,Supermarket Type2,Large,Tier 3,1992,0,24,85
ITM_04896,Food,78.45,0.16,Regular,OUT_095,Supermarket Type2,Small,Tier 1,2021,0,22,142
ITM_04897,Electronics,435.29,0.24,Non Edible,OUT_096,Supermarket Type2,Small,Tier 1,2005,0,38,149
ITM_04898,Food,291.83,0.09,Regular,OUT_097,Grocery Store,Large,Tier 1,1992,0,34,182
ITM_04899,Electronics,361.79,0.12,Regular,OUT_098,Grocery Store,Small,Tier 3,1995,0,24,73
ITM_04900,Household,424.15,0.25,Low Fat,OUT_099,Supermarket Type1,Small,Tier 2,2018,0,40,115
ITM_04901,Drinks,242.64,0.23,Non Edible,OUT_000,Supermarket Type2,Medium,Tier 1,2023,0,38,142
ITM_04902,Household,385.31,0.29,Low Fat,OUT_001,Supermarket Type2,Large,Tier 2,2000,0,44,114
ITM_04903,Electronics,271.8,0.3,Non Edible,OUT_002,Supermarket Type1,Small,Tier 3,1991,1,32,136
ITM_04904,Drinks,126.92,0.08,Non Edible,OUT_003,Grocery Store,Small,Tier 2,1988,0,21,81
ITM_04905,Drinks,182.07,0.27,Low Fat,OUT_004,Grocery Store,Small,Tier 2,2016,1,9,82
ITM_04906,Personal Care,255.37,0.04,Low Fat,OUT_005,Supermarket Type3,Large,Tier 1,2021,0,0,105
ITM_04907,Household,172.11,0.22,Non Edible,OUT_006,Grocery Store,Medium,Tier 2,2006,0,45,129
ITM_04908,Personal Care,181.05,0.07,Low Fat,OUT_007,Supermarket Type3,Large,Tier 3,1991,1,37,175
ITM_04909,Drinks,181.95,0.1,Low Fat,OUT_008,Supermarket Type1,Medium,Tier 1,1997,1,21,172
ITM_04910,Food,78.96,0.28,Regular,OUT_009,Grocery Store,Small,Tier 2,2002,0,31,122
ITM_04911,Drinks,60.63,0.09,Non Edible,OUT_010,Supermarket Type1,Large,Tier 2,2018,0,22,75
ITM_04912,Personal Care,42.32,0.21,Regular,OUT_011,Supermarket Type3,Medium,Tier 2,1997,0,29,118
ITM_04913,Household,73.26,0.06,Non Edible,OUT_012,Supermarket Type2,Small,Tier 2,2018,0,22,90
ITM_04914,Electronics,184.98,0.04,Regular,OUT_013,Supermarket Type2,Small,Tier 1,2013,0,42,192
ITM_04915,Electronics,305.06,0.11,Non Edible,OUT_014,Supermarket Type1,Large,Tier 1,1989,0,46,175
ITM_04916,Household,110.31,0.19,Regular,OUT_015,Supermarket Type2,Medium,Tier 1,2015,0,11,77
ITM_04917,Electronics,446.24,0.08,Non Edible,OUT_016,Supermarket Type1,Small,Tier 3,1995,1,18,141
ITM_04918,Electronics,408.02,0.1,Regular,OUT_017,Supermarket Type3,Small,Tier 3,2022,1,6,115
ITM_04919,Personal Care,269.85,0.22,Low Fat,OUT_018,Supermarket Type2,Small,Tier 1,1988,1,26,143
ITM_04920,Household,367.62,0.04,Non Edible,OUT_019,Supermarket Type3,Medium,Tier 1,1991,1,25,179
ITM_04921,Clothing,195.84,0.14,Low Fat,OUT_020,Grocery Store,Medium,Tier 3,2007,1,17,142
ITM_04922,Food,37.65,0.28,Regular,OUT_021,Supermarket Type2,Small,Tier 2,2015,0,27,99
ITM_04923,Food,454.08,0.13,Non Edible,OUT_022,Supermarket Type2,Medium,Tier 1,2001,0,10,80
ITM_04924,Electronics,81.34,0.14,Regular,OUT_023,Supermarket Type2,Small,Tier 1,1994,0,1,91
